region,sexe,mstat,branch,sectins,csp,rev_total_mois,log_revenu,sans_revenu,age_grp,age_num,bancarise,a_assurance,logem,Stg_formel
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,17,0,0,Proprietaire titre,0
LA ME,Féminin,Union libre,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,45,0,0,Proprietaire titre,0
LA ME,Féminin,Union libre,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,24,0,0,Locataire,0
LA ME,Masculin,Union libre,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,52,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Autre,0
LA ME,Féminin,Marié(e),Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,42,1,0,Autre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,45,1,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Locataire,0
LA ME,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,40000.0,10.59666,0,35-44,36,1,0,Locataire,1
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Locataire,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,28,0,0,Locataire,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Ouvrier ou employé non qualifié,65000.0,11.082158,0,45-54,48,1,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Locataire,0
LA ME,Féminin,Veuf(ve),Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,32,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,17,0,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,17,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,32,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,47,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,57,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",90000.0,11.407576,0,25-34,27,0,0,Autre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,55,0,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,62,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Ouvrier ou employé non qualifié,86183.125,11.364242,0,35-44,37,0,0,Autre,0
LA ME,Féminin,Célibataire,Restaurant/Hotel,Entreprise Privée,Ouvrier ou employé non qualifié,40000.0,10.59666,0,25-34,34,1,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Autre,0
LA ME,Féminin,Marié(e),Restaurant/Hotel,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,1,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,50,1,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,53,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,44,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,54,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,0-17,17,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,27,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,29,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,42,1,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,32,1,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,47,1,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",55150.199,10.917833,0,25-34,28,1,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,1,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,66,1,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,63,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,21,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,32,1,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,39,0,0,Locataire,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,23,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Locataire,0
LA ME,Féminin,Veuf(ve),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,59,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,25000.0,10.126671,0,25-34,34,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",52500.0,10.868587,0,35-44,37,1,0,Locataire,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,19,0,0,Locataire,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",74250.0,11.215206,0,25-34,28,1,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,76,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,23,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,19,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,31,1,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Autre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,23,0,0,Autre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,44,1,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Autre,0
LA ME,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,1,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,17,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,27,0,0,Autre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,53,1,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Autre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,44,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Autre,0
LA ME,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,50000.0,10.819798,0,18-24,24,0,0,Autre,1
LA ME,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,50000.0,10.819798,0,25-34,34,1,0,Autre,1
LA ME,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,80000.0,11.289794,0,25-34,27,1,0,Autre,1
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Autre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,43,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Autre,0
LA ME,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,39,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,0,0,Autre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,47,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,47,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,58,1,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,19,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,31,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,26,1,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,1,0,Autre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,63,1,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,0,0,Autre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,43,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,25,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,51,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,47,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,0,0,Locataire,0
LA ME,Masculin,Marié(e),Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,36,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Locataire,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,34,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,40,0,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,62,1,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Autre,0
LA ME,Masculin,Célibataire,Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,32,1,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Autre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Ouvrier ou employé non qualifié,150000.0,11.918397,0,25-34,26,1,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Autre,0
LA ME,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,32,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Autre,0
LA ME,Masculin,Marié(e),BTP,Entreprise Privée,Ouvrier ou employé non qualifié,80000.0,11.289794,0,25-34,34,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Autre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,66,1,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,31,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,42,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,51,1,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
LA ME,Féminin,Séparé,Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,42,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
LA ME,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,59,1,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,24,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,33,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,35,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,22,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,58,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,24,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,47,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,43,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Indust. extr.,Entreprise Privée,Ouvrier ou employé non qualifié,100000.0,11.512936,0,35-44,35,1,0,Autre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,25,1,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,65,1,0,Proprietaire sans titre,0
LA ME,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,66,1,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Patron/Employeur,0.0,0.0,1,65+,70,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,24,0,0,Autre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,33,1,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Autre,0
