cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise,Cluster_Assigné
51,3,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
16,16,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
16,4,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
6,29,Féminin,Marié(e),GOULIA,Rural,FOLON,0,80
51,6,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
16,10,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
88,50,Féminin,Marié(e),GOULIA,Rural,FOLON,0,80
16,24,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
16,3,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
51,11,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
51,6,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
91,80,Masculin,Marié(e),GOULIA,Rural,FOLON,0,7
52,46,Masculin,Marié(e),GOULIA,Rural,FOLON,1,10
16,18,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
51,5,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
16,0,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
16,8,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
24,47,Féminin,Marié(e),GOULIA,Rural,FOLON,0,80
16,2,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
16,15,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
16,6,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
6,23,Féminin,Marié(e),GOULIA,Rural,FOLON,0,71
51,0,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
85,29,Masculin,Marié(e),GOULIA,Rural,FOLON,1,10
16,1,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
6,20,Féminin,Marié(e),GOULIA,Rural,FOLON,0,71
6,19,Féminin,Marié(e),GOULIA,Rural,FOLON,0,71
16,3,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
51,7,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
6,31,Féminin,Marié(e),GOULIA,Rural,FOLON,0,80
16,3,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
16,0,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
85,36,Masculin,Marié(e),GOULIA,Rural,FOLON,1,10
51,10,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
16,13,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
24,36,Féminin,Marié(e),GOULIA,Rural,FOLON,0,80
8,63,Masculin,Veuf(ve),GOULIA,Rural,FOLON,0,7
51,15,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
31,30,Masculin,Marié(e),GOULIA,Rural,FOLON,0,80
6,24,Féminin,Marié(e),GOULIA,Rural,FOLON,0,71
51,0,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
51,19,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
51,4,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
24,38,Féminin,Marié(e),GOULIA,Rural,FOLON,0,80
51,8,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
16,2,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
16,9,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
51,1,Féminin,Célibataire,GOULIA,Rural,FOLON,0,71
24,42,Féminin,Marié(e),GOULIA,Rural,FOLON,0,80
8,49,Masculin,Marié(e),GOULIA,Rural,FOLON,0,80
16,13,Masculin,Célibataire,GOULIA,Rural,FOLON,0,71
52,54,Masculin,Marié(e),GOULIA,Rural,FOLON,1,59
15,43,Féminin,Marié(e),GOULIA,Rural,FOLON,1,10
24,49,Féminin,Marié(e),GOULIA,Rural,FOLON,0,80
91,80,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,7
88,66,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,7
88,63,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,7
51,10,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,29,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,80
16,11,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
31,37,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,80
6,30,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
16,2,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,12,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,5,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,0,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
6,20,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
52,44,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
16,3,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,10,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,4,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
6,23,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
16,1,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
15,40,Féminin,Marié(e),KANIASSO,Rural,FOLON,1,10
21,33,Masculin,Célibataire,KANIASSO,Rural,FOLON,1,10
6,21,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
85,33,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
51,2,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
31,41,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,80
6,22,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
31,41,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,80
51,8,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,4,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,17,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
24,37,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
51,15,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,1,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,11,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,18,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,7,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,1,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
24,40,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
52,48,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
16,4,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
24,45,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
16,3,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,9,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,8,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,11,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
91,66,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,7
51,10,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
24,37,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
16,14,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
8,59,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,7
51,6,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
59,48,Féminin,Veuf(ve),KANIASSO,Rural,FOLON,1,10
51,17,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,4,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,9,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,11,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
15,31,Féminin,Marié(e),KANIASSO,Rural,FOLON,1,10
85,30,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
52,53,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,59
59,54,Féminin,Marié(e),KANIASSO,Rural,FOLON,1,59
16,12,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,10,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,22,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,8,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
88,56,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
16,2,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
13,69,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,59
6,19,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
16,10,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
6,21,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
51,4,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,0,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,1,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,8,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
85,32,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
7,63,Féminin,Veuf(ve),KANIASSO,Rural,FOLON,0,7
16,3,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,9,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
6,24,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
16,10,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
85,38,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
16,13,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
59,52,Féminin,Veuf(ve),KANIASSO,Rural,FOLON,1,59
16,33,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,80
91,73,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,7
51,13,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,30,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,80
51,15,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
7,64,Féminin,Veuf(ve),KANIASSO,Rural,FOLON,0,7
13,59,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,59
21,23,Masculin,Célibataire,KANIASSO,Rural,FOLON,1,10
16,16,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
15,25,Féminin,Marié(e),KANIASSO,Rural,FOLON,1,10
51,2,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
52,50,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,59
6,23,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
51,5,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,8,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,5,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,11,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
24,38,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
51,15,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,3,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,0,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,11,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,13,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
52,52,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,59
51,17,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,15,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
15,38,Féminin,Marié(e),KANIASSO,Rural,FOLON,1,10
51,4,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,7,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
15,47,Féminin,Marié(e),KANIASSO,Rural,FOLON,1,10
10,17,Féminin,Célibataire,KANIASSO,Rural,FOLON,1,10
16,14,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,4,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
6,22,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
85,23,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
51,4,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,4,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
85,32,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
6,28,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
16,17,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
88,52,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
16,19,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,7,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,12,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
88,51,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
51,8,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
88,63,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,7
8,60,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,7
16,5,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,7,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,13,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
7,65,Féminin,Veuf(ve),KANIASSO,Rural,FOLON,0,7
16,3,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
24,40,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
52,43,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
59,59,Féminin,Veuf(ve),KANIASSO,Rural,FOLON,1,59
51,0,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
15,44,Féminin,Marié(e),KANIASSO,Rural,FOLON,1,10
51,9,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,3,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,5,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
31,34,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,80
51,16,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,7,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,2,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
6,24,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
24,36,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
16,13,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
24,39,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
16,4,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
52,45,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
51,3,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,4,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,9,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,9,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,7,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
8,49,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,80
24,44,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
51,17,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,17,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
21,21,Masculin,Célibataire,KANIASSO,Rural,FOLON,1,10
16,2,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
31,34,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,80
6,22,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
16,4,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,1,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
6,22,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
16,12,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,12,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
85,32,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
15,50,Féminin,Marié(e),KANIASSO,Rural,FOLON,1,59
21,19,Masculin,Célibataire,KANIASSO,Rural,FOLON,1,10
59,59,Féminin,Marié(e),KANIASSO,Rural,FOLON,1,59
51,11,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,15,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
13,66,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,59
7,57,Féminin,Veuf(ve),KANIASSO,Rural,FOLON,0,80
16,21,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
51,4,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,10,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
85,25,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
51,2,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
6,19,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
6,19,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,71
51,0,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
85,37,Masculin,Marié(e),KANIASSO,Rural,FOLON,1,10
6,33,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
16,12,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,4,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
16,2,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
31,32,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,80
16,4,Masculin,Célibataire,KANIASSO,Rural,FOLON,0,71
8,62,Masculin,Marié(e),KANIASSO,Rural,FOLON,0,7
51,17,Féminin,Célibataire,KANIASSO,Rural,FOLON,0,71
88,50,Féminin,Marié(e),KANIASSO,Rural,FOLON,0,80
3,36,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
3,32,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
76,43,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
55,9,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
55,2,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
9,24,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
92,22,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
81,11,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,11,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
68,68,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,7
34,58,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,80
60,10,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
64,34,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
55,1,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,5,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,7,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
55,6,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,0,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,8,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
92,31,Féminin,Union libre,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,80
93,36,Masculin,Union libre,MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
60,5,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
55,8,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
55,6,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
92,26,Féminin,Union libre,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
93,32,Masculin,Union libre,MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
60,1,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
55,9,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,8,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
76,42,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
55,9,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
92,34,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,80
55,1,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,3,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
55,1,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,6,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
53,16,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,11,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
92,18,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
92,21,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
9,29,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
55,2,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,9,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
55,1,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,10,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
76,54,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,1,59
60,0,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
81,22,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
55,5,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
3,41,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
3,30,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,1,10
53,15,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
81,13,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,3,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
34,63,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,7
68,65,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,7
55,8,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,6,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,3,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,6,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
92,34,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,80
68,38,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,80
55,1,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,4,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
92,31,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,80
92,18,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
60,2,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Urbain,FOLON,0,71
51,8,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
91,73,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,7
6,34,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,80
16,4,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
88,68,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,7
51,21,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
16,16,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
51,15,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
16,5,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
51,4,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
31,35,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,80
16,11,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
16,1,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
6,32,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,80
51,9,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
88,69,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,7
91,81,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,7
31,37,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,80
6,27,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
51,12,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
16,7,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
51,3,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
51,7,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
16,11,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
16,8,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
8,50,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,80
51,3,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
51,1,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
51,9,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
51,6,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
16,4,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
16,6,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
6,30,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,80
6,21,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
80,42,Féminin,Veuf(ve),MAHANDIANA-SOKOURANI,Rural,FOLON,0,80
7,60,Féminin,Veuf(ve),MAHANDIANA-SOKOURANI,Rural,FOLON,0,7
51,1,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
51,3,Féminin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
15,28,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,1,10
85,31,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,1,10
7,64,Féminin,Veuf(ve),MAHANDIANA-SOKOURANI,Rural,FOLON,0,7
31,31,Masculin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,80
6,21,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
16,5,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
6,22,Féminin,Marié(e),MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
16,0,Masculin,Célibataire,MAHANDIANA-SOKOURANI,Rural,FOLON,0,71
