cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise,age_group,predicted_cluster
91,85,Masculin,Marié(e),TOUMODI,Rural,BELIER,0,85-94,8
58,22,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,15-24,10
2,19,Masculin,Union libre,TOUMODI,Rural,BELIER,1,15-24,10
58,3,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
58,8,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
77,7,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
58,11,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
7,56,Féminin,Veuf(ve),TOUMODI,Rural,BELIER,0,55-64,7
58,6,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
80,23,Féminin,Union libre,TOUMODI,Rural,BELIER,0,15-24,10
77,1,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
77,3,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
58,33,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,25-34,10
24,36,Féminin,Marié(e),TOUMODI,Rural,BELIER,0,35-44,10
77,3,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
85,38,Masculin,Marié(e),TOUMODI,Rural,BELIER,1,35-44,8
58,6,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
58,8,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
58,9,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
7,60,Féminin,Veuf(ve),TOUMODI,Rural,BELIER,0,55-64,7
10,42,Féminin,Célibataire,TOUMODI,Rural,BELIER,1,35-44,10
58,8,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
59,75,Féminin,Veuf(ve),TOUMODI,Rural,BELIER,1,75-84,7
77,4,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
77,6,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
7,59,Féminin,Séparé,TOUMODI,Rural,BELIER,0,55-64,7
58,12,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
59,43,Féminin,Union libre,TOUMODI,Rural,BELIER,1,35-44,10
77,14,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
2,42,Masculin,Union libre,TOUMODI,Rural,BELIER,1,35-44,2
10,31,Féminin,Union libre,TOUMODI,Rural,BELIER,1,25-34,10
58,3,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
77,0,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,,8
2,34,Masculin,Union libre,TOUMODI,Rural,BELIER,1,25-34,2
80,33,Féminin,Union libre,TOUMODI,Rural,BELIER,0,25-34,10
58,10,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
8,51,Masculin,Union libre,TOUMODI,Rural,BELIER,0,45-54,2
58,8,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
59,50,Féminin,Union libre,TOUMODI,Rural,BELIER,1,45-54,80
2,62,Masculin,Union libre,TOUMODI,Rural,BELIER,1,55-64,8
77,16,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,15-24,77
58,12,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
59,53,Féminin,Veuf(ve),TOUMODI,Rural,BELIER,1,45-54,59
59,43,Féminin,Veuf(ve),TOUMODI,Rural,BELIER,1,35-44,7
7,87,Féminin,Veuf(ve),TOUMODI,Rural,BELIER,0,85-94,7
7,65,Féminin,Veuf(ve),TOUMODI,Rural,BELIER,0,65-74,7
52,45,Masculin,Marié(e),TOUMODI,Rural,BELIER,1,45-54,8
77,4,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
15,23,Féminin,Marié(e),TOUMODI,Rural,BELIER,1,15-24,10
9,40,Masculin,Marié(e),DIANRA,Urbain,BERE,1,35-44,9
53,13,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
60,5,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
81,12,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
3,30,Féminin,Séparé,DIANRA,Urbain,BERE,1,25-34,92
55,8,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
14,20,Masculin,Célibataire,DIANRA,Urbain,BERE,1,15-24,81
92,36,Féminin,Marié(e),DIANRA,Urbain,BERE,0,35-44,34
53,14,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
55,10,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
60,10,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
81,12,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
81,14,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
60,10,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
9,42,Masculin,Marié(e),DIANRA,Urbain,BERE,1,35-44,9
53,14,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
3,21,Féminin,Marié(e),DIANRA,Urbain,BERE,1,15-24,92
55,8,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
55,0,Masculin,Célibataire,DIANRA,Urbain,BERE,0,,55
55,7,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
93,33,Masculin,Union libre,DIANRA,Urbain,BERE,1,25-34,9
55,2,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
81,14,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
93,33,Féminin,Union libre,DIANRA,Urbain,BERE,1,25-34,92
55,5,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
92,32,Féminin,Marié(e),DIANRA,Urbain,BERE,0,25-34,92
9,41,Masculin,Marié(e),DIANRA,Urbain,BERE,1,35-44,9
53,12,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
60,2,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
53,15,Féminin,Célibataire,DIANRA,Urbain,BERE,0,15-24,53
68,28,Masculin,Marié(e),DIANRA,Urbain,BERE,0,25-34,9
92,38,Féminin,Marié(e),DIANRA,Urbain,BERE,0,35-44,34
55,2,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
60,9,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
60,3,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
55,0,Masculin,Célibataire,DIANRA,Urbain,BERE,0,,55
92,25,Féminin,Marié(e),DIANRA,Urbain,BERE,0,25-34,92
9,34,Masculin,Marié(e),DIANRA,Urbain,BERE,1,25-34,9
53,12,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
34,41,Féminin,Marié(e),DIANRA,Urbain,BERE,0,35-44,34
14,32,Masculin,Célibataire,DIANRA,Urbain,BERE,1,25-34,9
55,9,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
55,4,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
34,55,Féminin,Marié(e),DIANRA,Urbain,BERE,0,55-64,34
11,59,Masculin,Marié(e),DIANRA,Urbain,BERE,1,55-64,11
53,19,Féminin,Célibataire,DIANRA,Urbain,BERE,0,15-24,53
68,54,Masculin,Marié(e),DIANRA,Urbain,BERE,0,45-54,9
55,4,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
60,7,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
34,43,Féminin,Marié(e),DIANRA,Urbain,BERE,0,35-44,34
55,0,Masculin,Célibataire,DIANRA,Urbain,BERE,0,,55
60,5,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
92,28,Féminin,Marié(e),DIANRA,Urbain,BERE,0,25-34,92
81,11,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
60,8,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
60,3,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
68,38,Masculin,Marié(e),DIANRA,Urbain,BERE,0,35-44,9
92,36,Féminin,Marié(e),DIANRA,Urbain,BERE,0,35-44,34
68,58,Masculin,Marié(e),DIANRA,Urbain,BERE,0,55-64,11
60,6,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
55,3,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
34,49,Féminin,Marié(e),DIANRA,Urbain,BERE,0,45-54,34
60,8,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
76,52,Masculin,Marié(e),DIANRA,Urbain,BERE,1,45-54,9
55,0,Masculin,Célibataire,DIANRA,Urbain,BERE,0,,55
92,36,Féminin,Marié(e),DIANRA,Urbain,BERE,0,35-44,34
81,15,Masculin,Célibataire,DIANRA,Urbain,BERE,0,15-24,81
60,5,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
60,0,Féminin,Célibataire,DIANRA,Urbain,BERE,0,,53
68,41,Masculin,Marié(e),DIANRA,Urbain,BERE,0,35-44,9
60,10,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
92,36,Féminin,Marié(e),DIANRA,Urbain,BERE,0,35-44,34
33,58,Féminin,Veuf(ve),DIANRA,Urbain,BERE,0,55-64,7
53,15,Féminin,Célibataire,DIANRA,Urbain,BERE,0,15-24,53
60,4,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
60,0,Féminin,Célibataire,DIANRA,Urbain,BERE,0,,53
60,8,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
9,42,Masculin,Marié(e),DIANRA,Urbain,BERE,1,35-44,9
3,39,Féminin,Marié(e),DIANRA,Urbain,BERE,1,35-44,34
64,17,Féminin,Célibataire,DIANRA,Urbain,BERE,1,15-24,53
53,13,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
53,15,Féminin,Célibataire,DIANRA,Urbain,BERE,0,15-24,53
11,63,Masculin,Marié(e),DIANRA,Urbain,BERE,1,55-64,11
33,65,Féminin,Veuf(ve),DIANRA,Urbain,BERE,0,65-74,7
3,52,Féminin,Marié(e),DIANRA,Urbain,BERE,1,45-54,34
81,14,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
60,11,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
53,14,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
76,43,Masculin,Marié(e),DIANRA,Urbain,BERE,1,35-44,9
3,22,Féminin,Marié(e),DIANRA,Urbain,BERE,1,15-24,92
60,8,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
3,34,Féminin,Marié(e),DIANRA,Urbain,BERE,1,25-34,92
81,13,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
55,3,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
81,15,Masculin,Célibataire,DIANRA,Urbain,BERE,0,15-24,81
76,46,Masculin,Marié(e),DIANRA,Urbain,BERE,1,45-54,9
53,12,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
92,37,Féminin,Marié(e),DIANRA,Urbain,BERE,0,35-44,34
55,5,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
60,0,Féminin,Célibataire,DIANRA,Urbain,BERE,0,,53
55,8,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
81,17,Masculin,Célibataire,DIANRA,Urbain,BERE,0,15-24,81
81,39,Masculin,Célibataire,DIANRA,Urbain,BERE,0,35-44,9
55,5,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
9,29,Masculin,Marié(e),DIANRA,Urbain,BERE,1,25-34,9
55,3,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
92,22,Féminin,Marié(e),DIANRA,Urbain,BERE,0,15-24,92
91,82,Masculin,Marié(e),DIANRA,Urbain,BERE,0,75-84,9
34,57,Féminin,Marié(e),DIANRA,Urbain,BERE,0,55-64,34
55,8,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
60,10,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
68,38,Masculin,Marié(e),DIANRA,Urbain,BERE,0,35-44,9
92,31,Féminin,Marié(e),DIANRA,Urbain,BERE,0,25-34,92
55,5,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
60,1,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
60,1,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
92,29,Féminin,Marié(e),DIANRA,Urbain,BERE,0,25-34,92
60,8,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
9,33,Masculin,Marié(e),DIANRA,Urbain,BERE,1,25-34,9
55,6,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
3,38,Féminin,Marié(e),DIANRA,Urbain,BERE,1,35-44,34
60,11,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
11,58,Masculin,Marié(e),DIANRA,Urbain,BERE,1,55-64,11
3,34,Féminin,Marié(e),DIANRA,Urbain,BERE,1,25-34,92
55,6,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
60,3,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
9,40,Masculin,Marié(e),DIANRA,Urbain,BERE,1,35-44,9
53,15,Féminin,Célibataire,DIANRA,Urbain,BERE,0,15-24,53
55,6,Masculin,Célibataire,DIANRA,Urbain,BERE,0,0-14,55
9,34,Masculin,Marié(e),DIANRA,Urbain,BERE,1,25-34,9
3,23,Féminin,Marié(e),DIANRA,Urbain,BERE,1,15-24,92
60,2,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
60,10,Féminin,Célibataire,DIANRA,Urbain,BERE,0,0-14,53
81,21,Masculin,Célibataire,DIANRA,Urbain,BERE,0,15-24,81
14,32,Masculin,Célibataire,DIANRA,Urbain,BERE,1,25-34,9
53,17,Féminin,Célibataire,DIANRA,Urbain,BERE,0,15-24,53
81,20,Masculin,Célibataire,DIANRA,Urbain,BERE,0,15-24,81
53,20,Féminin,Célibataire,DIANRA,Urbain,BERE,0,15-24,53
81,17,Masculin,Célibataire,DIANRA,Urbain,BERE,0,15-24,81
34,56,Féminin,Marié(e),DIANRA,Urbain,BERE,0,55-64,34
81,19,Masculin,Célibataire,DIANRA,Urbain,BERE,0,15-24,81
53,21,Féminin,Célibataire,DIANRA,Urbain,BERE,0,15-24,53
11,64,Masculin,Marié(e),DIANRA,Urbain,BERE,1,55-64,11
88,71,Féminin,Marié(e),DIANRA,Rural,BERE,0,65-74,7
91,64,Masculin,Marié(e),DIANRA,Rural,BERE,0,55-64,8
26,3,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
26,7,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,9,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
88,52,Féminin,Marié(e),DIANRA,Rural,BERE,0,45-54,15
26,9,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,22,Masculin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
26,14,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
91,75,Masculin,Marié(e),DIANRA,Rural,BERE,0,75-84,91
35,10,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
24,48,Féminin,Marié(e),DIANRA,Rural,BERE,0,45-54,15
35,21,Masculin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
26,9,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,5,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,9,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,7,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
52,48,Masculin,Marié(e),DIANRA,Rural,BERE,1,45-54,52
35,11,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
6,30,Féminin,Marié(e),DIANRA,Rural,BERE,0,25-34,15
35,2,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
7,65,Féminin,Veuf(ve),DIANRA,Rural,BERE,0,65-74,7
26,10,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
31,42,Masculin,Séparé,DIANRA,Rural,BERE,0,35-44,52
35,2,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,5,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
24,38,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
35,2,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,0,Masculin,Célibataire,DIANRA,Rural,BERE,0,,21
31,41,Masculin,Marié(e),DIANRA,Rural,BERE,0,35-44,52
35,10,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,0,Masculin,Célibataire,DIANRA,Rural,BERE,0,,21
6,26,Féminin,Marié(e),DIANRA,Rural,BERE,0,25-34,15
35,0,Masculin,Célibataire,DIANRA,Rural,BERE,0,,21
26,7,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
85,34,Masculin,Marié(e),DIANRA,Rural,BERE,1,25-34,85
6,32,Féminin,Marié(e),DIANRA,Rural,BERE,0,25-34,15
7,58,Féminin,Célibataire,DIANRA,Rural,BERE,0,55-64,7
26,29,Féminin,Célibataire,DIANRA,Rural,BERE,0,25-34,15
35,24,Masculin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
35,10,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
24,46,Féminin,Marié(e),DIANRA,Rural,BERE,0,45-54,15
35,2,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,1,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,6,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
13,90,Masculin,Marié(e),DIANRA,Rural,BERE,1,85-94,52
26,17,Féminin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
35,4,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,0,Féminin,Célibataire,DIANRA,Rural,BERE,0,,26
85,24,Masculin,Marié(e),DIANRA,Rural,BERE,1,15-24,21
6,20,Féminin,Marié(e),DIANRA,Rural,BERE,0,15-24,6
35,15,Masculin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
52,48,Masculin,Marié(e),DIANRA,Rural,BERE,1,45-54,52
35,23,Masculin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
15,48,Féminin,Marié(e),DIANRA,Rural,BERE,1,45-54,15
26,8,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
6,31,Féminin,Marié(e),DIANRA,Rural,BERE,0,25-34,15
35,18,Masculin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
35,16,Masculin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
35,0,Masculin,Célibataire,DIANRA,Rural,BERE,0,,21
35,2,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
15,20,Féminin,Marié(e),DIANRA,Rural,BERE,1,15-24,6
26,1,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
26,3,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
7,62,Féminin,Veuf(ve),DIANRA,Rural,BERE,0,55-64,7
6,18,Féminin,Marié(e),DIANRA,Rural,BERE,0,15-24,6
26,5,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,15,Masculin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
85,33,Masculin,Marié(e),DIANRA,Rural,BERE,1,25-34,85
26,2,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,2,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
7,55,Féminin,Veuf(ve),DIANRA,Rural,BERE,0,55-64,7
35,11,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,1,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
85,28,Masculin,Marié(e),DIANRA,Rural,BERE,1,25-34,85
15,25,Féminin,Marié(e),DIANRA,Rural,BERE,1,25-34,15
35,11,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,3,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,0,Masculin,Célibataire,DIANRA,Rural,BERE,0,,21
24,35,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
35,11,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,11,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
85,41,Masculin,Marié(e),DIANRA,Rural,BERE,1,35-44,52
21,20,Masculin,Célibataire,DIANRA,Rural,BERE,1,15-24,21
26,6,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,9,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
21,19,Masculin,Célibataire,DIANRA,Rural,BERE,1,15-24,21
6,33,Féminin,Marié(e),DIANRA,Rural,BERE,0,25-34,15
26,8,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
52,50,Masculin,Marié(e),DIANRA,Rural,BERE,1,45-54,52
24,42,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
35,14,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,11,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,4,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,1,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
26,7,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,3,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
88,64,Féminin,Marié(e),DIANRA,Rural,BERE,0,55-64,88
91,73,Masculin,Marié(e),DIANRA,Rural,BERE,0,65-74,91
24,40,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
26,7,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
26,7,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,11,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
24,35,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
26,15,Féminin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
26,10,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
26,1,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
26,1,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
24,35,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
35,4,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,4,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
6,28,Féminin,Marié(e),DIANRA,Rural,BERE,0,25-34,15
35,9,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
31,32,Masculin,Marié(e),DIANRA,Rural,BERE,0,25-34,85
35,2,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
24,39,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
21,20,Masculin,Célibataire,DIANRA,Rural,BERE,1,15-24,21
26,10,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,2,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,6,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,13,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
52,47,Masculin,Marié(e),DIANRA,Rural,BERE,1,45-54,52
6,18,Féminin,Marié(e),DIANRA,Rural,BERE,0,15-24,6
26,1,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
8,48,Masculin,Divorcé(e),DIANRA,Rural,BERE,0,45-54,52
26,3,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
31,21,Masculin,Marié(e),DIANRA,Rural,BERE,0,15-24,21
26,6,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
26,2,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
15,45,Féminin,Marié(e),DIANRA,Rural,BERE,1,45-54,15
21,24,Masculin,Célibataire,DIANRA,Rural,BERE,1,15-24,21
52,54,Masculin,Marié(e),DIANRA,Rural,BERE,1,45-54,52
35,2,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
15,43,Féminin,Marié(e),DIANRA,Rural,BERE,1,35-44,15
24,41,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
31,40,Masculin,Marié(e),DIANRA,Rural,BERE,0,35-44,52
8,47,Masculin,Marié(e),DIANRA,Rural,BERE,0,45-54,52
35,12,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,16,Féminin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
7,72,Féminin,Veuf(ve),DIANRA,Rural,BERE,0,65-74,7
35,14,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
24,40,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
7,54,Féminin,Veuf(ve),DIANRA,Rural,BERE,0,45-54,7
85,26,Masculin,Marié(e),DIANRA,Rural,BERE,1,25-34,85
88,63,Féminin,Marié(e),DIANRA,Rural,BERE,0,55-64,88
6,19,Féminin,Marié(e),DIANRA,Rural,BERE,0,15-24,6
35,7,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,13,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
52,45,Masculin,Marié(e),DIANRA,Rural,BERE,1,45-54,52
6,33,Féminin,Marié(e),DIANRA,Rural,BERE,0,25-34,15
35,4,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,1,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,8,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,11,Féminin,Célibataire,DIANRA,Rural,BERE,0,0-14,26
35,0,Masculin,Célibataire,DIANRA,Rural,BERE,0,,21
24,34,Féminin,Marié(e),DIANRA,Rural,BERE,0,25-34,15
52,53,Masculin,Marié(e),DIANRA,Rural,BERE,1,45-54,52
24,38,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
35,6,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
35,12,Masculin,Célibataire,DIANRA,Rural,BERE,0,0-14,35
26,16,Féminin,Célibataire,DIANRA,Rural,BERE,0,15-24,21
21,25,Masculin,Célibataire,DIANRA,Rural,BERE,1,25-34,21
21,20,Masculin,Célibataire,DIANRA,Rural,BERE,1,15-24,21
24,40,Féminin,Marié(e),DIANRA,Rural,BERE,0,35-44,15
60,4,Féminin,Célibataire,DIANRA-VILLAGE,Urbain,BERE,0,0-14,53
53,12,Féminin,Célibataire,DIANRA-VILLAGE,Urbain,BERE,0,0-14,53
53,14,Féminin,Célibataire,DIANRA-VILLAGE,Urbain,BERE,0,0-14,53
76,50,Masculin,Marié(e),DIANRA-VILLAGE,Urbain,BERE,1,45-54,9
81,12,Masculin,Célibataire,DIANRA-VILLAGE,Urbain,BERE,0,0-14,55
53,13,Féminin,Célibataire,DIANRA-VILLAGE,Urbain,BERE,0,0-14,53
55,2,Masculin,Célibataire,DIANRA-VILLAGE,Urbain,BERE,0,0-14,55
3,38,Féminin,Marié(e),DIANRA-VILLAGE,Urbain,BERE,1,35-44,92
9,42,Masculin,Marié(e),DIANRA-VILLAGE,Urbain,BERE,1,35-44,9
92,20,Féminin,Marié(e),DIANRA-VILLAGE,Urbain,BERE,0,15-24,92
53,14,Féminin,Célibataire,DIANRA-VILLAGE,Urbain,BERE,0,0-14,53
81,20,Masculin,Célibataire,DIANRA-VILLAGE,Urbain,BERE,0,15-24,81
