region,sexe,mstat,age_grp,nbr_indv,mean_rev,mean_banked,empl_formel,proprio_titre,proprio_sans,locataire,autre_logement,assurance,categorie_revenus,niveau_bancaire,statut_logement,niveau_emploi,niveau_assurance,score_bancaire_optimise,categorie_risque_bancaire,recommandation_credit
PORO,Féminin,Union libre,15-24,3.0,0.0,0.33333334,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,22,Risque_Eleve,REFUS_Recommande
PORO,Féminin,Union libre,25-34,7.0,0.0,0.14285715,0.0,0.14285715,0.14285715,0.0,0.71428573,0.0,Sans_revenus,Partiellement_bancarise,Autre_logement,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
PORO,Féminin,Union libre,35-44,2.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
PORO,Féminin,Union libre,55-64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,8,Risque_Tres_Eleve,REFUS_Recommande
PORO,Féminin,Veuf(ve),25-34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,5,Risque_Tres_Eleve,REFUS_Recommande
PORO,Féminin,Veuf(ve),35-44,8.0,10800.222,0.0,0.0,0.125,0.375,0.25,0.25,0.0,Revenus_moyens,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
PORO,Féminin,Veuf(ve),45-54,13.0,7692.3076,0.53846157,0.0,0.07692308,0.15384616,0.38461539000000006,0.30769232,0.0,Revenus_faibles,Bancarise,Locataire,Informel,Non_assure,42,Risque_Moyen,ETUDE_Approfondie
PORO,Féminin,Veuf(ve),55-64,22.0,0.0,0.045454547,0.0,0.22727273000000003,0.45454547,0.0,0.31818181,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,20,Risque_Eleve,REFUS_Recommande
PORO,Féminin,Veuf(ve),65+,28.0,0.0,0.10714286000000002,0.0,0.25,0.5,0.14285715,0.10714286000000002,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
PORO,Masculin,Célibataire,0-14,509.0,29.469547,0.0,0.0,0.28487229,0.39292732,0.09823183,0.22396857,0.01178782,Revenus_faibles,Non_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,16,Risque_Tres_Eleve,REFUS_Recommande
PORO,Masculin,Célibataire,15-24,179.0,9277.0508,0.2793296,0.005586592,0.42458099000000005,0.30726257,0.12849163,0.1396648,0.005586592,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Mixte,Faiblement_assure,38,Risque_Eleve,ETUDE_Approfondie
PORO,Masculin,Célibataire,25-34,43.0,35710.578,0.74418604,0.023255814,0.41860464,0.13953489,0.23255815,0.20930232,0.046511628,Revenus_moyens,Bancarise,Proprietaire_titre,Mixte,Faiblement_assure,68,Risque_Faible,ACCORD_Conditionnel
PORO,Masculin,Célibataire,35-44,7.0,40952.379,0.85714287,0.0,0.14285715,0.2857143,0.14285715,0.42857143,0.0,Revenus_moyens,Bancarise,Autre_logement,Informel,Non_assure,55,Risque_Moyen,ACCORD_Conditionnel
PORO,Masculin,Célibataire,45-54,4.0,43750.0,1.0,0.0,0.0,0.0,0.25,0.75,0.25,Revenus_moyens,Bancarise,Autre_logement,Informel,Assure,58,Risque_Moyen,ACCORD_Conditionnel
PORO,Masculin,Célibataire,55-64,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,33,Risque_Eleve,ETUDE_Approfondie
PORO,Masculin,Marié(e),15-24,13.0,17307.691,0.61538464,0.0,0.0,0.46153846,0.0,0.53846157,0.0,Revenus_moyens,Bancarise,Autre_logement,Informel,Non_assure,53,Risque_Moyen,ACCORD_Conditionnel
PORO,Masculin,Marié(e),25-34,70.0,23433.082907142856,0.5857142878571429,0.0,0.12857142500000002,0.47142858928571424,0.07142857385714285,0.3142857078571428,0.014285714142857142,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,61,Risque_Faible,ACCORD_Conditionnel
PORO,Masculin,Marié(e),35-44,105.0,39322.46402857143,0.7142857222857143,0.009523809657142857,0.1809523885714286,0.40952381285714284,0.152380953,0.25714286914285717,0.05714285791428572,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,66,Risque_Faible,ACCORD_Conditionnel
PORO,Masculin,Marié(e),45-54,73.0,28263.22775342466,0.7671233064383561,0.013698630684931507,0.32876712,0.43835618630136985,0.10958903726027397,0.12328767424657534,0.0,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Mixte,Non_assure,65,Risque_Faible,ACCORD_Conditionnel
PORO,Masculin,Marié(e),55-64,51.0,10678.012235294116,0.5294117545098039,0.0,0.41176470490196077,0.4313725496078431,0.058823529411764705,0.09803921570588235,0.0,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,58,Risque_Moyen,ACCORD_Conditionnel
PORO,Masculin,Marié(e),65+,39.0,769.2307728205128,0.46153845461538456,0.0,0.4358974253846154,0.5128204987179488,0.05128204966666667,0.0,0.07692307489743588,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,28,Risque_Eleve,REFUS_Recommande
PORO,Masculin,Séparé,25-34,2.0,65093.992,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Revenus_eleves,Bancarise,Autre_logement,Informel,Non_assure,70,Risque_Faible,ACCORD_Recommande
PORO,Masculin,Séparé,65+,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,0,Risque_Tres_Eleve,REFUS_Recommande
PORO,Masculin,Union libre,25-34,5.0,86940.594,0.80000001,0.0,0.0,0.2,0.0,0.80000001,0.0,Revenus_eleves,Bancarise,Autre_logement,Informel,Non_assure,70,Risque_Faible,ACCORD_Recommande
PORO,Masculin,Union libre,35-44,5.0,29595.6,0.60000002,0.0,0.2,0.40000001,0.2,0.2,0.0,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,60,Risque_Faible,ACCORD_Conditionnel
PORO,Masculin,Union libre,45-54,2.0,46127.27,0.5,0.0,0.0,0.5,0.0,0.5,0.0,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,60,Risque_Faible,ACCORD_Conditionnel
PORO,Masculin,Veuf(ve),55-64,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,8,Risque_Tres_Eleve,REFUS_Recommande
SAN-PEDRO,Féminin,Célibataire,0-14,441.0,74.803329,0.0,0.0,0.35147392999999993,0.26984128,0.19954649,0.17913832,0.020408162999999997,Revenus_faibles,Non_bancarise,Proprietaire_titre,Informel,Faiblement_assure,18,Risque_Tres_Eleve,REFUS_Recommande
SAN-PEDRO,Féminin,Célibataire,15-24,104.0,9132.4141,0.31730768,0.0,0.27884614,0.1923077,0.31730768,0.21153846,0.0,Revenus_faibles,Partiellement_bancarise,Locataire,Informel,Non_assure,27,Risque_Eleve,REFUS_Recommande
SAN-PEDRO,Féminin,Célibataire,25-34,15.0,4133.3335,0.60000002,0.0,0.2,0.06666667,0.46666667,0.26666668,0.0,Revenus_faibles,Bancarise,Locataire,Informel,Non_assure,42,Risque_Moyen,ETUDE_Approfondie
SAN-PEDRO,Féminin,Célibataire,35-44,13.0,11538.462,0.53846157,0.07692308,0.23076923,0.07692308,0.30769232,0.38461539000000006,0.0,Revenus_moyens,Bancarise,Autre_logement,Mixte,Non_assure,60,Risque_Faible,ACCORD_Conditionnel
SAN-PEDRO,Féminin,Célibataire,45-54,4.0,60250.0,0.5,0.0,0.0,0.0,0.25,0.75,0.0,Revenus_eleves,Bancarise,Autre_logement,Informel,Non_assure,70,Risque_Faible,ACCORD_Recommande
SAN-PEDRO,Féminin,Célibataire,55-64,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
SAN-PEDRO,Féminin,Célibataire,65+,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_titre,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Divorcé(e),25-34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
SAN-PEDRO,Féminin,Divorcé(e),35-44,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Divorcé(e),55-64,2.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Divorcé(e),65+,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,0,Risque_Tres_Eleve,REFUS_Recommande
SAN-PEDRO,Féminin,Marié(e),0-14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,7,Risque_Tres_Eleve,REFUS_Recommande
SAN-PEDRO,Féminin,Marié(e),15-24,43.0,6022.772558139534,0.18604651162790697,0.0,0.34883721860465117,0.20930231627906978,0.18604651162790697,0.2558139627906977,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Marié(e),25-34,121.0,5991.027009090909,0.33057850495867774,0.0,0.3388429696694215,0.33884296826446275,0.16528925244628098,0.15702478823140495,0.024793388033057855,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,35,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Marié(e),35-44,88.0,12502.027897727274,0.4204545452272727,0.0,0.40909090886363636,0.19318181954545455,0.19318181431818185,0.2045454531818182,0.06818181638636363,Revenus_moyens,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,50,Risque_Moyen,ACCORD_Conditionnel
SAN-PEDRO,Féminin,Marié(e),45-54,48.0,1941.9362250000001,0.41666666,0.0,0.5416666725,0.25,0.0833333325,0.12500000249999998,0.062500002,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,35,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Marié(e),55-64,16.0,5945.524818749999,0.5000000075,0.0,0.49999999562499997,0.437500008125,0.062500002125,0.0,0.0,Revenus_faibles,Bancarise,Proprietaire_titre,Informel,Non_assure,45,Risque_Moyen,ETUDE_Approfondie
SAN-PEDRO,Féminin,Marié(e),65+,3.0,20000.0,0.66666669,0.33333334,1.0,0.0,0.0,0.0,0.0,Revenus_moyens,Bancarise,Proprietaire_titre,Mixte,Non_assure,62,Risque_Faible,ACCORD_Conditionnel
SAN-PEDRO,Féminin,Séparé,25-34,2.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_titre,Informel,Non_assure,37,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Séparé,65+,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,7,Risque_Tres_Eleve,REFUS_Recommande
SAN-PEDRO,Féminin,Union libre,15-24,12.0,13720.333,0.5,0.0,0.16666667,0.33333334,0.33333334,0.16666667,0.0,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,58,Risque_Moyen,ACCORD_Conditionnel
SAN-PEDRO,Féminin,Union libre,25-34,15.0,7876.2666,0.46666667,0.0,0.26666668,0.46666667,0.2,0.06666667,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Union libre,35-44,9.0,2222.2222,0.44444445,0.0,0.44444445,0.11111111,0.33333334,0.11111111,0.11111111,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Assure,37,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Union libre,45-54,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Union libre,55-64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,8,Risque_Tres_Eleve,REFUS_Recommande
SAN-PEDRO,Féminin,Veuf(ve),35-44,6.0,8312.0986,0.33333334,0.0,0.5,0.16666667,0.16666667,0.16666667,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,34,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Veuf(ve),45-54,8.0,0.0,0.125,0.0,0.125,0.375,0.25,0.25,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,22,Risque_Eleve,REFUS_Recommande
SAN-PEDRO,Féminin,Veuf(ve),55-64,6.0,0.0,0.66666669,0.0,0.66666669,0.16666667,0.16666667,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Féminin,Veuf(ve),65+,7.0,0.0,0.14285715,0.0,0.85714287,0.0,0.0,0.14285715,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,19,Risque_Tres_Eleve,REFUS_Recommande
SAN-PEDRO,Masculin,Célibataire,0-14,465.0,1068.7437,0.0,0.0,0.41075268,0.23225807,0.19569893,0.16129032,0.025806451,Revenus_faibles,Non_bancarise,Proprietaire_titre,Informel,Faiblement_assure,18,Risque_Tres_Eleve,REFUS_Recommande
SAN-PEDRO,Masculin,Célibataire,15-24,148.0,16739.365,0.42567569,0.0,0.39864865,0.1891892,0.18243243,0.22972972999999997,0.013513514,Revenus_moyens,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,48,Risque_Moyen,ETUDE_Approfondie
SAN-PEDRO,Masculin,Célibataire,25-34,46.0,47487.699,0.47826087000000006,0.0,0.32608697,0.15217391,0.23913044,0.28260869,0.0,Revenus_moyens,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,49,Risque_Moyen,ETUDE_Approfondie
SAN-PEDRO,Masculin,Célibataire,35-44,17.0,34229.332,0.70588237,0.0,0.35294119,0.17647059,0.35294119,0.11764706,0.0,Revenus_moyens,Bancarise,Proprietaire_titre,Informel,Non_assure,62,Risque_Faible,ACCORD_Conditionnel
SAN-PEDRO,Masculin,Célibataire,45-54,8.0,65178.438,0.625,0.125,0.25,0.0,0.5,0.25,0.125,Revenus_eleves,Bancarise,Locataire,Mixte,Assure,80,Risque_Tres_Faible,ACCORD_Recommande
SAN-PEDRO,Masculin,Divorcé(e),45-54,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Masculin,Divorcé(e),55-64,2.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,33,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Masculin,Marié(e),15-24,10.0,31466.658000000003,0.80000001,0.0,0.1,0.40000001,0.2,0.30000001,0.0,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,58,Risque_Moyen,ACCORD_Conditionnel
SAN-PEDRO,Masculin,Marié(e),25-34,59.0,37945.992745762705,0.8135593145762712,0.016949152237288136,0.2881355942372882,0.22033898203389832,0.18644067559322036,0.3050847383050848,0.06779660993220339,Revenus_moyens,Bancarise,Autre_logement,Mixte,Faiblement_assure,61,Risque_Faible,ACCORD_Conditionnel
SAN-PEDRO,Masculin,Marié(e),35-44,93.0,41510.51134408602,0.7634408709677419,0.043010753118279565,0.31182796720430106,0.30107528225806446,0.20430107903225808,0.1827956989247312,0.06451613241935483,Revenus_moyens,Bancarise,Proprietaire_titre,Mixte,Faiblement_assure,68,Risque_Faible,ACCORD_Conditionnel
SAN-PEDRO,Masculin,Marié(e),45-54,66.0,33952.08165151515,0.7272727334848484,0.0,0.4242424392424242,0.19696969803030304,0.15151515696969697,0.22727272575757573,0.0909090912121212,Revenus_moyens,Bancarise,Proprietaire_titre,Informel,Faiblement_assure,63,Risque_Faible,ACCORD_Conditionnel
SAN-PEDRO,Masculin,Marié(e),55-64,56.0,33263.10695535714,0.6785714510714286,0.01785714219642857,0.5000000096428571,0.2678571417857143,0.1785714292857143,0.053571426589285716,0.08928571464285714,Revenus_moyens,Bancarise,Proprietaire_titre,Mixte,Faiblement_assure,66,Risque_Faible,ACCORD_Conditionnel
SAN-PEDRO,Masculin,Marié(e),65+,16.0,8563.3749375,0.687500021875,0.0,0.62500001875,0.1875,0.12500000625,0.062500003125,0.0,Revenus_faibles,Bancarise,Proprietaire_titre,Informel,Non_assure,42,Risque_Moyen,ETUDE_Approfondie
SAN-PEDRO,Masculin,Union libre,15-24,3.0,46000.0,0.66666669,0.0,0.0,0.66666669,0.0,0.33333334,0.0,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,58,Risque_Moyen,ACCORD_Conditionnel
SAN-PEDRO,Masculin,Union libre,25-34,11.0,42619.508,0.81818181,0.0,0.18181819,0.27272728,0.36363637,0.18181819,0.0,Revenus_moyens,Bancarise,Locataire,Informel,Non_assure,57,Risque_Moyen,ACCORD_Conditionnel
SAN-PEDRO,Masculin,Union libre,35-44,16.0,16968.75,0.625,0.0,0.25,0.375,0.375,0.0,0.0,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,60,Risque_Faible,ACCORD_Conditionnel
SAN-PEDRO,Masculin,Union libre,45-54,5.0,20761.123,0.80000001,0.0,0.60000002,0.40000001,0.0,0.0,0.0,Revenus_moyens,Bancarise,Proprietaire_titre,Informel,Non_assure,62,Risque_Faible,ACCORD_Conditionnel
SAN-PEDRO,Masculin,Union libre,55-64,2.0,52500.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,Revenus_eleves,Bancarise,Proprietaire_sans_titre,Informel,Assure,76,Risque_Faible,ACCORD_Recommande
SAN-PEDRO,Masculin,Veuf(ve),45-54,2.0,20000.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,Revenus_moyens,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Masculin,Veuf(ve),55-64,3.0,0.0,0.66666669,0.0,0.66666669,0.33333334,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
SAN-PEDRO,Masculin,Veuf(ve),65+,2.0,30000.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,Revenus_moyens,Bancarise,Proprietaire_titre,Informel,Non_assure,57,Risque_Moyen,ACCORD_Conditionnel
SUD-COMOE,Féminin,Célibataire,0-14,417.0,71.942444,0.0,0.0,0.27098322,0.24940048,0.24940048,0.23021583,0.050359711,Revenus_faibles,Non_bancarise,Proprietaire_titre,Informel,Faiblement_assure,18,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Célibataire,15-24,133.0,864.66168,0.21804512,0.0,0.30827066,0.18796992,0.32330826,0.18045112,0.022556391,Revenus_faibles,Partiellement_bancarise,Locataire,Informel,Faiblement_assure,28,Risque_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Célibataire,25-34,34.0,15800.745000000003,0.47058824,0.0,0.23529412,0.05882353,0.38235295,0.32352942,0.11764706,Revenus_moyens,Partiellement_bancarise,Locataire,Informel,Assure,47,Risque_Moyen,ETUDE_Approfondie
SUD-COMOE,Féminin,Célibataire,35-44,15.0,20433.334,0.33333334,0.0,0.2,0.06666667,0.40000001,0.33333334,0.0,Revenus_moyens,Partiellement_bancarise,Locataire,Informel,Non_assure,44,Risque_Moyen,ETUDE_Approfondie
SUD-COMOE,Féminin,Célibataire,45-54,10.0,57400.0,0.60000002,0.0,0.0,0.2,0.40000001,0.40000001,0.1,Revenus_eleves,Bancarise,Locataire,Informel,Assure,75,Risque_Faible,ACCORD_Recommande
SUD-COMOE,Féminin,Célibataire,55-64,8.0,55000.0,0.5,0.0,0.25,0.25,0.125,0.375,0.125,Revenus_eleves,Bancarise,Autre_logement,Informel,Assure,71,Risque_Faible,ACCORD_Recommande
SUD-COMOE,Féminin,Célibataire,65+,3.0,0.0,0.33333334,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,19,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Divorcé(e),45-54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sans_revenus,Non_bancarise,Locataire,Informel,Non_assure,7,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Marié(e),15-24,26.0,2115.3846153846152,0.23076922115384615,0.0,0.15384615384615385,0.34615385576923074,0.3076922980769231,0.19230769230769232,0.038461537500000004,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,31,Risque_Eleve,ETUDE_Approfondie
SUD-COMOE,Féminin,Marié(e),25-34,110.0,7842.048213636363,0.34545455636363637,0.0,0.2272727286363636,0.2818181868181818,0.21818182136363637,0.2727272759090909,0.027272726954545457,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
SUD-COMOE,Féminin,Marié(e),35-44,97.0,8767.807113402063,0.3711340292783505,0.0,0.3092783654639175,0.2164948488659794,0.20618557793814432,0.2680412479381443,0.09278350886597937,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,35,Risque_Eleve,ETUDE_Approfondie
SUD-COMOE,Féminin,Marié(e),45-54,50.0,10792.8782,0.440000006,0.0,0.34000000399999997,0.280000006,0.17999999800000002,0.20000000799999998,0.12,Revenus_moyens,Partiellement_bancarise,Proprietaire_titre,Informel,Assure,52,Risque_Moyen,ACCORD_Conditionnel
SUD-COMOE,Féminin,Marié(e),55-64,19.0,0.0,0.2631579042105263,0.0,0.5263157931578947,0.26315790526315785,0.21052632631578946,0.0,0.10526316315789473,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Assure,25,Risque_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Marié(e),65+,3.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,7,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Séparé,35-44,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sans_revenus,Bancarise,Locataire,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
SUD-COMOE,Féminin,Séparé,55-64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sans_revenus,Non_bancarise,Locataire,Informel,Non_assure,5,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Union libre,15-24,4.0,0.0,0.0,0.25,0.25,0.0,0.5,0.25,0.0,Sans_revenus,Non_bancarise,Locataire,Mixte,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Union libre,25-34,9.0,16666.666,0.55555558,0.0,0.0,0.11111111,0.55555558,0.33333334,0.0,Revenus_moyens,Bancarise,Locataire,Informel,Non_assure,57,Risque_Moyen,ACCORD_Conditionnel
SUD-COMOE,Féminin,Union libre,35-44,9.0,0.0,0.33333334,0.0,0.11111111,0.11111111,0.44444445,0.33333334,0.11111111,Sans_revenus,Partiellement_bancarise,Locataire,Informel,Assure,22,Risque_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Union libre,45-54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Veuf(ve),25-34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,5,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Veuf(ve),35-44,6.0,0.0,0.5,0.0,0.0,0.5,0.33333334,0.16666667,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
SUD-COMOE,Féminin,Veuf(ve),45-54,6.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.33333334,0.33333334,0.0,Sans_revenus,Partiellement_bancarise,Locataire,Informel,Non_assure,19,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Veuf(ve),55-64,15.0,0.0,0.13333334,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,22,Risque_Eleve,REFUS_Recommande
SUD-COMOE,Féminin,Veuf(ve),65+,12.0,0.0,0.16666667,0.0,0.41666666,0.33333334,0.0,0.25,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,19,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Masculin,Célibataire,0-14,462.0,167.04239,0.0,0.0,0.25974026,0.27272728,0.2034632,0.26406926,0.032467533,Revenus_faibles,Non_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,16,Risque_Tres_Eleve,REFUS_Recommande
SUD-COMOE,Masculin,Célibataire,15-24,140.0,8809.6494,0.25,0.0,0.32142857,0.19285715,0.25714287,0.22857143000000002,0.064285718,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
SUD-COMOE,Masculin,Célibataire,25-34,36.0,73673.531,0.3888889,0.055555556,0.33333334,0.055555556,0.33333334,0.27777779,0.083333336,Revenus_eleves,Partiellement_bancarise,Proprietaire_titre,Mixte,Faiblement_assure,70,Risque_Faible,ACCORD_Recommande
SUD-COMOE,Masculin,Célibataire,35-44,24.0,103958.34000000001,0.5,0.083333336,0.16666667,0.083333336,0.375,0.375,0.041666668,Revenus_tres_eleves,Bancarise,Locataire,Mixte,Faiblement_assure,88,Risque_Tres_Faible,ACCORD_Recommande
