mstat,rev_total_mois,age_grp,bancarise,a_assurance,logem,Stg_formel
Marié(e),0.0,45-54,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,50000.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,35-44,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,45-54,0,0,Proprietaire sans titre,0
Marié(e),0.0,45-54,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Veuf(ve),0.0,65+,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,25-34,0,0,Proprietaire sans titre,0
Célibataire,0.0,18-24,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,55-64,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,35-44,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,18-24,1,0,Proprietaire sans titre,0
Marié(e),0.0,45-54,0,0,Proprietaire sans titre,0
Marié(e),45000.0,35-44,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),21666.666,25-34,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,25-34,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,35-44,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,15000.0,25-34,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,25-34,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,25-34,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,25-34,1,0,Proprietaire sans titre,0
Marié(e),0.0,25-34,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,25-34,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,35-44,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),60000.0,45-54,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,100000.0,35-44,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,25-34,0,0,Proprietaire titre,0
Marié(e),0.0,25-34,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),100000.0,45-54,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),42155.031,25-34,0,0,Proprietaire sans titre,0
Marié(e),0.0,45-54,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,45-54,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,55-64,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),45661.469,45-54,0,0,Proprietaire sans titre,0
Marié(e),0.0,55-64,1,0,Proprietaire sans titre,0
Marié(e),0.0,45-54,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,18-24,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),61348.719,45-54,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),300000.0,25-34,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Divorcé(e),40000.0,18-24,0,0,Locataire,0
Marié(e),0.0,18-24,0,0,Locataire,0
Marié(e),66550.305,55-64,1,0,Proprietaire titre,0
Marié(e),0.0,45-54,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,18-24,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,18-24,1,0,Autre,0
Marié(e),0.0,25-34,1,0,Autre,0
Marié(e),0.0,25-34,1,0,Autre,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Veuf(ve),30000.0,25-34,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),260000.0,55-64,1,0,Locataire,1
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),0.0,45-54,1,0,Locataire,0
Marié(e),0.0,25-34,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),0.0,45-54,1,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Union libre,0.0,35-44,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,1,0,Locataire,0
Union libre,0.0,45-54,1,0,Locataire,0
Célibataire,0.0,18-24,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,1,0,Proprietaire titre,0
Marié(e),0.0,45-54,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,55-64,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,18-24,1,0,Proprietaire titre,0
Veuf(ve),0.0,55-64,0,0,Proprietaire titre,0
Célibataire,65000.0,25-34,1,0,Locataire,0
Veuf(ve),0.0,55-64,1,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,18-24,1,0,Autre,0
Célibataire,0.0,0-17,1,0,Autre,0
Célibataire,0.0,25-34,1,0,Locataire,0
Célibataire,0.0,18-24,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),0.0,25-34,0,0,Autre,0
Marié(e),0.0,35-44,1,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Veuf(ve),0.0,45-54,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,18-24,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,45-54,0,0,Proprietaire sans titre,0
Célibataire,0.0,18-24,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,55-64,1,0,Proprietaire sans titre,0
Marié(e),0.0,45-54,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),51752.625,65+,1,0,Proprietaire titre,0
Marié(e),52561.094,65+,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),52933.34,45-54,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,65+,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),0.0,25-34,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),0.0,35-44,1,0,Locataire,0
Célibataire,40000.0,25-34,1,0,Autre,0
Célibataire,30000.0,25-34,1,0,Autre,1
Marié(e),0.0,35-44,1,1,Locataire,0
Marié(e),0.0,35-44,1,1,Locataire,0
Célibataire,0.0,18-24,0,0,Locataire,0
Célibataire,0.0,0-17,0,1,Locataire,0
Marié(e),50474.145,35-44,1,0,Locataire,0
Célibataire,0.0,0-17,0,1,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),100000.0,45-54,1,1,Locataire,1
Célibataire,0.0,35-44,1,0,Locataire,0
Célibataire,0.0,45-54,1,1,Locataire,0
Célibataire,0.0,25-34,1,0,Locataire,1
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),0.0,35-44,1,1,Locataire,0
Célibataire,0.0,0-17,0,1,Locataire,0
Célibataire,0.0,25-34,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,1,Locataire,0
Veuf(ve),0.0,65+,0,0,Locataire,0
Marié(e),660000.0,45-54,1,0,Locataire,1
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,18-24,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),0.0,45-54,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),230000.0,35-44,1,0,Locataire,1
Divorcé(e),60000.0,45-54,1,0,Proprietaire titre,0
Célibataire,0.0,25-34,1,0,Proprietaire titre,0
Célibataire,0.0,18-24,1,0,Proprietaire titre,1
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,55-64,0,0,Locataire,0
Marié(e),0.0,25-34,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),0.0,25-34,0,0,Autre,0
Célibataire,0.0,0-17,1,0,Locataire,0
Veuf(ve),0.0,25-34,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),0.0,35-44,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),100000.0,45-54,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),200000.0,35-44,1,0,Autre,0
Marié(e),0.0,25-34,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,91000.0,25-34,1,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Veuf(ve),0.0,55-64,1,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,25-34,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,45-54,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,18-24,1,0,Proprietaire titre,0
Célibataire,0.0,18-24,0,0,Proprietaire titre,0
Marié(e),0.0,45-54,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,18-24,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),0.0,55-64,0,0,Proprietaire titre,0
Marié(e),0.0,45-54,1,0,Proprietaire titre,0
Célibataire,0.0,18-24,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,1,0,Locataire,0
Marié(e),0.0,35-44,1,0,Locataire,0
Marié(e),0.0,25-34,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Veuf(ve),0.0,45-54,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,1
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,55-64,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,64644.668,25-34,0,0,Proprietaire titre,0
Marié(e),0.0,65+,0,0,Proprietaire titre,0
Célibataire,45000.0,18-24,0,0,Proprietaire titre,1
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),60000.0,35-44,1,0,Autre,0
Marié(e),0.0,25-34,1,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,18-24,0,0,Locataire,0
Marié(e),0.0,25-34,1,0,Locataire,0
Marié(e),175495.3,35-44,1,0,Locataire,1
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,18-24,1,0,Locataire,0
Célibataire,400000.0,45-54,1,0,Locataire,1
Célibataire,0.0,0-17,1,0,Locataire,0
Célibataire,0.0,18-24,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Union libre,0.0,25-34,1,0,Locataire,0
Célibataire,0.0,18-24,1,0,Locataire,0
Union libre,0.0,18-24,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),60000.0,18-24,1,0,Locataire,0
Marié(e),0.0,25-34,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Veuf(ve),0.0,45-54,0,0,Proprietaire titre,0
Marié(e),0.0,55-64,1,0,Proprietaire titre,0
Célibataire,164356.77,35-44,1,0,Locataire,1
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,45-54,1,0,Proprietaire titre,0
Marié(e),147172.02,65+,1,0,Proprietaire titre,1
Célibataire,135596.61,35-44,1,0,Locataire,1
Marié(e),0.0,65+,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,65+,0,0,Proprietaire sans titre,0
Célibataire,0.0,18-24,1,0,Proprietaire sans titre,0
Célibataire,0.0,25-34,0,0,Proprietaire sans titre,0
Marié(e),0.0,55-64,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,18-24,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Autre,0
Veuf(ve),0.0,55-64,0,0,Autre,0
Célibataire,0.0,18-24,0,0,Autre,0
Célibataire,215000.0,25-34,1,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),0.0,45-54,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,35-44,0,0,Proprietaire sans titre,0
Marié(e),0.0,25-34,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,41445.75,25-34,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,18-24,0,0,Autre,0
Marié(e),75000.0,25-34,1,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),0.0,18-24,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),145000.0,25-34,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),0.0,35-44,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),0.0,25-34,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),0.0,35-44,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,25-34,1,0,Autre,0
Célibataire,45000.0,25-34,1,0,Autre,0
Marié(e),0.0,25-34,1,0,Proprietaire sans titre,0
Marié(e),125000.0,35-44,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,65+,0,0,Autre,0
Marié(e),0.0,55-64,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Autre,0
Marié(e),0.0,45-54,1,0,Proprietaire sans titre,0
Marié(e),0.0,55-64,1,0,Proprietaire sans titre,0
Célibataire,0.0,18-24,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,1,Autre,0
Célibataire,0.0,0-17,0,1,Autre,0
Célibataire,0.0,0-17,0,1,Autre,0
Union libre,0.0,18-24,1,1,Autre,0
Union libre,305000.0,25-34,1,1,Autre,1
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,35-44,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,35-44,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,55-64,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,433333.34,18-24,1,0,Proprietaire sans titre,1
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,35-44,0,0,Proprietaire titre,0
Marié(e),41666.691,25-34,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,18-24,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,25-34,0,0,Proprietaire titre,0
Marié(e),200000.0,25-34,0,0,Proprietaire titre,0
Marié(e),0.0,65+,0,0,Proprietaire titre,0
Marié(e),0.0,65+,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,25-34,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,55-64,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,25-34,0,0,Proprietaire titre,0
Célibataire,0.0,25-34,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),50000.0,45-54,1,0,Proprietaire sans titre,0
Marié(e),0.0,35-44,1,0,Proprietaire sans titre,0
Marié(e),0.0,35-44,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),0.0,25-34,1,0,Proprietaire sans titre,0
Marié(e),0.0,18-24,0,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,45-54,0,0,Proprietaire titre,0
Marié(e),41548.922,25-34,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,35-44,0,0,Proprietaire titre,0
Célibataire,0.0,18-24,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,55-64,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,1,0,Proprietaire titre,0
Marié(e),0.0,45-54,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,35-44,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,65+,1,0,Proprietaire titre,0
Séparé,0.0,25-34,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire sans titre,0
Marié(e),10000.0,45-54,1,0,Proprietaire sans titre,0
Célibataire,0.0,18-24,1,0,Proprietaire sans titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,55-64,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,40000.0,18-24,1,0,Proprietaire titre,0
Marié(e),0.0,45-54,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),60713.434,35-44,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),0.0,35-44,0,0,Locataire,0
Célibataire,0.0,35-44,1,0,Locataire,0
Célibataire,0.0,18-24,0,0,Proprietaire titre,0
Célibataire,0.0,25-34,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,55-64,1,0,Proprietaire titre,0
Célibataire,100000.0,25-34,1,0,Autre,1
Célibataire,0.0,0-17,0,0,Autre,0
Célibataire,0.0,25-34,0,0,Proprietaire sans titre,0
Célibataire,40000.0,0-17,0,0,Proprietaire sans titre,0
Veuf(ve),0.0,35-44,0,0,Proprietaire sans titre,0
Marié(e),0.0,45-54,1,0,Proprietaire titre,0
Marié(e),59152.406,45-54,1,0,Proprietaire titre,0
Célibataire,0.0,25-34,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,35-44,1,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,35-44,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,25-34,0,0,Proprietaire titre,0
Marié(e),0.0,65+,0,0,Proprietaire titre,0
Marié(e),0.0,55-64,0,0,Proprietaire titre,0
Marié(e),0.0,25-34,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),100000.0,45-54,1,0,Locataire,0
Marié(e),0.0,35-44,1,0,Locataire,0
Célibataire,0.0,0-17,0,0,Locataire,0
Marié(e),0.0,25-34,0,0,Proprietaire titre,0
Marié(e),0.0,25-34,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
Marié(e),0.0,45-54,1,0,Proprietaire titre,0
Marié(e),0.0,45-54,0,0,Proprietaire titre,0
Célibataire,0.0,0-17,0,0,Proprietaire titre,0
